artistId,artId,artistName,artTitle,artImage,artPrice,artGenre,artTags,artYear,artRate,purchased
16,115,Melchior Broederlam,hosios-loukas-bw-2017-108-14-24-37,https://uploads4.wikiart.org/00213/images/byzantine-mosaics/hosios-loukas-bw-2017-10-08-14-24-37.jpg!Large.jpg,89679,religious painting,"Holyplaces, Byzantinearchitecture, Dome, Basilica",2018,8,0
29,116,Duccio,hosios-loukas-bw-2017-108-14-29-22,https://uploads4.wikiart.org/00213/images/byzantine-mosaics/hosios-loukas-bw-2017-10-08-14-29-22.jpg!Large.jpg,52356,religious painting,"Byzantinearchitecture, Holyplaces, Dome, Ceiling, Basilica, Placeofworship, Baptistery",2018,6,0
31,117,Paolo Veneziano,hosios-loukas-bw-2017-108-14-29-08,https://uploads4.wikiart.org/00213/images/byzantine-mosaics/hosios-loukas-bw-2017-10-08-14-29-08.jpg!Large.jpg,91644,religious painting,"Holyplaces, Ceiling, Byzantinearchitecture, Stockphotography, Basilica",2021,5,0
26,118,Toros Roslin,hosios-loukas-katholikon-nave-south-west-squinch-baptism-detail-01,https://uploads7.wikiart.org/00213/images/byzantine-mosaics/hosios-loukas-katholikon-nave-south-west-squinch-baptism-detail-01.jpg!Large.jpg,73102,religious painting,"Prophet, Mythology",2018,8,0
19,119,Limbourg brothers,hosios-loukas-narthex-west-wall-4th-arch-s-philip-02,https://uploads2.wikiart.org/00213/images/byzantine-mosaics/hosios-loukas-narthex-west-wall-4th-arch-s-philip-02.jpg!Large.jpg,20169,religious painting,Prophet,2021,8,1
18,120,Master Francke,hosios-loukas-narthex-west-wall-3rd-arch-s-john-01,https://uploads0.wikiart.org/00213/images/byzantine-mosaics/hosios-loukas-narthex-west-wall-3rd-arch-s-john-01.jpg!Large.jpg,71328,religious painting,"Clergy, Prophet, Highpriest",2020,2,0
24,121,Hans Holbein the Elder,sios-loukas-narthex-west-wall-2nd-arch-s-andrew-03,https://uploads2.wikiart.org/00213/images/byzantine-mosaics/hosios-loukas-narthex-west-wall-2nd-arch-s-andrew-03.jpg!Large.jpg,34365,religious painting,Prophet,2020,7,1
20,122,Álvaro Pires de Évora,hosios-loukas-narthex-west-wall-1st-arch-s-luke-01,https://uploads0.wikiart.org/00213/images/byzantine-mosaics/hosios-loukas-narthex-west-wall-1st-arch-s-luke-01.jpg!Large.jpg,61628,religious painting,"Highpriest, Prophet",2021,5,0
7,123,Facundus,hosios-loukas-narthex-south-wall-doubting-thomas-04,https://uploads1.wikiart.org/00213/images/byzantine-mosaics/hosios-loukas-narthex-south-wall-doubting-thomas-04.jpg!Large.jpg,31367,religious painting,"Holyplaces, Arch, Byzantinearchitecture, Medievalarchitecture",2018,6,1
28,124,Cimabue,hosios-loukas-narthex-south-wall-doubting-thomas-04-detail,https://uploads8.wikiart.org/00213/images/byzantine-mosaics/hosios-loukas-narthex-south-wall-doubting-thomas-04-detail.jpg!Large.jpg,20422,religious painting,Prophet,2021,4,1
32,125,Giovanni da Milano,hosios-loukas-narthex-north-wall-washing-the-feet-04-detail,https://uploads0.wikiart.org/00213/images/byzantine-mosaics/hosios-loukas-narthex-north-wall-washing-the-feet-04-detail.jpg!Large.jpg,94110,religious painting,"History, Prophet, Middleages",2021,5,0
41,126,Paolo Uccello,hosios-loukas-narthex-north-wall-washing-the-feet-04,https://uploads2.wikiart.org/00213/images/byzantine-mosaics/hosios-loukas-narthex-north-wall-washing-the-feet-04.jpg!Large.jpg,90187,religious painting,"History, Prophet",2018,9,0
20,127,Álvaro Pires de Évora,hosios-loukas-narthex-south-ceiling-detail-01-s-mocius-2,https://uploads6.wikiart.org/00213/images/byzantine-mosaics/hosios-loukas-narthex-south-ceiling-detail-01-s-mocius-2.jpg!Large.jpg,41699,religious painting,,2020,5,0
3,128,Andrei Rublev,hosios-loukas-narthex-north-ceiling-detail-03-s-cosmas-2,https://uploads6.wikiart.org/00213/images/byzantine-mosaics/hosios-loukas-narthex-north-ceiling-detail-03-s-cosmas-2.jpg!Large.jpg,45080,religious painting,,2021,6,0
12,129,Claricia,hosios-loukas-narthex-east-wall-central-pantocrator-detail-01,https://uploads2.wikiart.org/00213/images/byzantine-mosaics/hosios-loukas-narthex-east-wall-central-pantocrator-detail-01.jpg!Large.jpg,97215,religious painting,"Text, Font",2019,3,0
40,130,Fra Angelico,hosios-loukas-narthex-east-wall-left-crucifixion-04,https://uploads1.wikiart.org/00213/images/byzantine-mosaics/hosios-loukas-narthex-east-wall-left-crucifixion-04.jpg!Large.jpg,13458,religious painting,"Religiousitem, Crucifix, Symbol, Prophet",2020,3,1
10,131,Nicholas of Verdun,sios-loukas-narthex-north-ceiling-detail-02-s-john-2,https://uploads4.wikiart.org/00213/images/byzantine-mosaics/hosios-loukas-narthex-north-ceiling-detail-02-s-john-2.jpg!Large.jpg,69707,religious painting,"Cope, Prophet",2020,6,0
42,132,Jacopo Bellini,hosios-loukas-narthex-north-ceiling-detail-01-s-kyros-2,https://uploads5.wikiart.org/00213/images/byzantine-mosaics/hosios-loukas-narthex-north-ceiling-detail-01-s-kyros-2.jpg!Large.jpg,22881,religious painting,Prophet,2018,7,1
15,133,Ambrogio Lorenzetti,hosios-loukas-narthex-east-wall-central-pantocrator-03,https://uploads4.wikiart.org/00213/images/byzantine-mosaics/hosios-loukas-narthex-east-wall-central-pantocrator-03.jpg!Large.jpg,21944,religious painting,"Holyplaces, Prophet",2020,5,1
27,134,Fayum portrait,hosios-loukas-narthex-east-wall-4th-arch-s-thomas-01,https://uploads2.wikiart.org/00213/images/byzantine-mosaics/hosios-loukas-narthex-east-wall-4th-arch-s-thomas-01.jpg!Large.jpg,54609,religious painting,"Holyplaces, Cope, Prophet, Middleages",2020,6,0
34,135,Cennino Cennini,hosios-loukas-narthex-east-wall-3rd-arch-s-paul-01,https://uploads0.wikiart.org/00213/images/byzantine-mosaics/hosios-loukas-narthex-east-wall-3rd-arch-s-paul-01.jpg!Large.jpg,82915,religious painting,Prophet,2018,8,0
44,136,Leon Battista Alberti,hosios-loukas-narthex-east-wall-2nd-arch-s-peter-02,https://uploads1.wikiart.org/00213/images/byzantine-mosaics/hosios-loukas-narthex-east-wall-2nd-arch-s-peter-02.jpg!Large.jpg,20716,religious painting,"Holyplaces, Middleages, Highpriest, Prophet",2019,5,1
13,137,Pietro Lorenzetti,hosios-loukas-narthex-center-ceiling-01-october-2014-by-shakko,https://uploads3.wikiart.org/00213/images/byzantine-mosaics/hosios-loukas-narthex-center-ceiling-01-october-2014-by-shakko.jpg!Large.jpg,47827,religious painting,"Holyplaces, Byzantinearchitecture, Ceiling, Dome, Arch",2018,4,0
46,138,Lo Scheggia,hosios-loukas-narthex-center-ceiling-detail-02-john-the-baptist-2,https://uploads6.wikiart.org/00213/images/byzantine-mosaics/hosios-loukas-narthex-center-ceiling-detail-02-john-the-baptist-2.jpg!Large.jpg,60399,religious painting,Prophet,2018,4,0
21,139,Pisanello,hosios-loukas-narthex-center-ceiling-detail-03-gabriel-by-shakko,https://uploads5.wikiart.org/00213/images/byzantine-mosaics/hosios-loukas-narthex-center-ceiling-detail-03-gabriel-by-shakko.jpg!Large.jpg,52235,religious painting,Prophet,2018,9,0
9,140,Herrad of Landsberg,hosios-loukas-narthex-center-ceiling-detail-04-orante,https://uploads3.wikiart.org/00213/images/byzantine-mosaics/hosios-loukas-narthex-center-ceiling-detail-04-orante.jpg!Large.jpg,86194,religious painting,Prophet,2018,8,0
4,141,Ivan Rutkovych,sios-loukas-narthex-ceiling-4th-arch-s-bartholomew-crop,https://uploads7.wikiart.org/00213/images/byzantine-mosaics/hosios-loukas-narthex-ceiling-4th-arch-s-bartholomew-crop.jpg!Large.jpg,94280,religious painting,,2020,10,0
27,142,Fayum portrait,hosios-loukas-narthex-center-ceiling-detail-01-s-michael-crop,https://uploads2.wikiart.org/00213/images/byzantine-mosaics/hosios-loukas-narthex-center-ceiling-detail-01-s-michael-crop.jpg!Large.jpg,47248,religious painting,,2019,5,0
16,143,Melchior Broederlam,hosios-loukas-narthex-ceiling-3rd-arch-s-jacob-crop,https://uploads1.wikiart.org/00213/images/byzantine-mosaics/hosios-loukas-narthex-ceiling-3rd-arch-s-jacob-crop.jpg!Large.jpg,42772,religious painting,Prophet,2020,8,0
46,144,Lo Scheggia,hosios-loukas-narthex-east-wall-1st-arch-s-matthew-02,https://uploads3.wikiart.org/00213/images/byzantine-mosaics/hosios-loukas-narthex-east-wall-1st-arch-s-matthew-02.jpg!Large.jpg,28620,religious painting,"Highpriest, Prophet",2018,7,1
22,145,Stefan Lochner,hosios-loukas-narthex-east-wall-2nd-arch-s-peter-01,https://uploads1.wikiart.org/00213/images/byzantine-mosaics/hosios-loukas-narthex-east-wall-2nd-arch-s-peter-01.jpg!Large.jpg,60627,religious painting,"Holyplaces, Prophet",2019,9,0
39,146,Il Sassetta (Stefano di Giovanni),hosios-loukas-narthex-ceiling-1st-arch-s-simon,https://uploads5.wikiart.org/00213/images/byzantine-mosaics/hosios-loukas-narthex-ceiling-1st-arch-s-simon.jpg!Large.jpg,74628,religious painting,,2021,2,0
48,147,Piero della Francesca,annunciation-sofia-kievskaya,https://uploads5.wikiart.org/00211/images/byzantine-mosaics/annunciation-sofia-kievskaya.jpg!Large.jpg,69675,religious painting,"Holyplaces, Middleages, History, Prophet, Textile",2018,2,0
2,148,Orthodox Icons,epifaniy,https://uploads2.wikiart.org/00211/images/byzantine-mosaics/epifaniy.jpg,26114,religious painting,,2018,8,1
18,149,Master Francke,kutepov-s-hunting-v-1-page-001-detail,https://uploads5.wikiart.org/00211/images/byzantine-mosaics/kutepov-s-hunting-v-1-page-001-detail.jpg!Large.jpg,56417,ornament,,2021,8,0
28,150,Cimabue,lawrenceorthodox,https://uploads2.wikiart.org/00211/images/byzantine-mosaics/lawrenceorthodox.jpg!Large.jpg,51465,religious painting,"History, Middleages, Prophet",2021,5,0
31,151,Paolo Veneziano,as-ierey-mozaika,https://uploads4.wikiart.org/00211/images/byzantine-mosaics/spas-ierey-mozaika.jpg!Large.jpg,87191,religious painting,,2019,2,0
32,152,Giovanni da Milano,st-sophia-of-kyiv.png,https://uploads2.wikiart.org/00211/images/byzantine-mosaics/st-sophia-of-kyiv.png,53843,religious painting,"Holyplaces, Byzantinearchitecture, Basilica, Baptistery, History, Building",2019,2,0
31,153,Paolo Veneziano,11!Large,https://uploads6.wikiart.org/00211/images/byzantine-mosaics/11.JPG!Large.JPG,49303,religious painting,,2018,8,0
37,154,Lorenzo Ghiberti,basil-of-caesarea,https://uploads2.wikiart.org/00211/images/byzantine-mosaics/basil-of-caesarea.jpg,82181,religious painting,"Highpriest, Cope, Prophet",2018,8,0
23,155,Bartolome Bermejo,the-annunciation-the-virgin-mary-google-art-project,https://uploads1.wikiart.org/00211/images/byzantine-mosaics/the-annunciation-the-virgin-mary-google-art-project.jpg!Large.jpg,76306,religious painting,"Textile, History, Prophet",2021,1,0
41,156,Paolo Uccello,the-apostle-paul-detail-google-art-project,https://uploads1.wikiart.org/00211/images/byzantine-mosaics/the-apostle-paul-detail-google-art-project.jpg!Large.jpg,45021,religious painting,Prophet,2019,6,0
13,157,Pietro Lorenzetti,the-deesis-google-art-project,https://uploads6.wikiart.org/00211/images/byzantine-mosaics/the-deesis-google-art-project.jpg!Large.jpg,86110,religious painting,History,2018,8,0
39,158,Il Sassetta (Stefano di Giovanni),the-high-priest-aaron-google-art-project,https://uploads8.wikiart.org/00211/images/byzantine-mosaics/the-high-priest-aaron-google-art-project.jpg!Large.jpg,35878,religious painting,Textile,2019,5,1
34,159,Cennino Cennini,the-annunciation-the-archangel-gabriel-google-art-project,https://uploads7.wikiart.org/00211/images/byzantine-mosaics/the-annunciation-the-archangel-gabriel-google-art-project.jpg!Large.jpg,17460,religious painting,"Textile, Prophet",2019,6,1
35,160,Lorenzo Monaco,st-mark-the-evangelist-google-art-project,https://uploads0.wikiart.org/00211/images/byzantine-mosaics/st-mark-the-evangelist-google-art-project.jpg!Large.jpg,52630,religious painting,History,2019,4,0
38,161,Donatello,emens-romanus,https://uploads1.wikiart.org/00211/images/byzantine-mosaics/clemens-romanus.jpg!Large.jpg,19840,religious painting,,2018,5,1
30,162,Giotto,detail-of-ornament-google-art-project,https://uploads5.wikiart.org/00211/images/byzantine-mosaics/detail-of-ornament-google-art-project.jpg!Large.jpg,64408,ornament,Pattern,2018,5,0
27,163,Fayum portrait,martyr-of-sebaste-john-google-art-project,https://uploads0.wikiart.org/00211/images/byzantine-mosaics/martyr-of-sebaste-john-google-art-project.jpg!Large.jpg,31347,religious painting,Prophet,2020,4,1
40,164,Fra Angelico,martyr-of-sebaste-nicholas-google-art-project,https://uploads4.wikiart.org/00211/images/byzantine-mosaics/martyr-of-sebaste-nicholas-google-art-project.jpg!Large.jpg,17099,religious painting,,2020,4,1
34,165,Cennino Cennini,oranta-kyiv,https://uploads6.wikiart.org/00211/images/byzantine-mosaics/oranta-kyiv.jpg!Large.jpg,35715,religious painting,"Holyplaces, Prophet, History",2020,8,1
33,166,Luca di Tommé,church-fathers-order-left-part-google-art-project,https://uploads8.wikiart.org/00211/images/byzantine-mosaics/church-fathers-order-left-part-google-art-project.jpg!Large.jpg,99557,religious painting,Textile,2021,4,0
20,167,Álvaro Pires de Évora,empress-zoe-mosaic-hagia-sophia,https://uploads8.wikiart.org/00211/images/byzantine-mosaics/empress-zoe-mosaic-hagia-sophia.jpg!Large.jpg,60872,"portrait,religious painting","Holyplaces, History",2018,3,0
15,168,Ambrogio Lorenzetti,emperor-constantine-ix,https://uploads8.wikiart.org/00211/images/byzantine-mosaics/emperor-constantine-ix.jpg!Large.jpg,39560,portrait,"Prophet, History",2020,8,1
15,169,Ambrogio Lorenzetti,empzoe,https://uploads1.wikiart.org/00211/images/byzantine-mosaics/empzoe.jpg!Large.jpg,58063,portrait,,2021,9,0
49,170,Nuno Gonçalves,theodosius-the-cenobiarch-mosaic-in-nea-moni,https://uploads3.wikiart.org/00213/images/byzantine-mosaics/theodosius-the-cenobiarch-mosaic-in-nea-moni.jpg!Large.jpg,13444,religious painting,,2021,2,1
45,171,Filippo Lippi,udite,https://uploads2.wikiart.org/00213/images/byzantine-mosaics/studite.jpg!Large.jpg,19813,religious painting,"Forehead, Prophet",2019,6,1
26,172,Toros Roslin,seraph-mosaic-in-nea-moni,https://uploads1.wikiart.org/00213/images/byzantine-mosaics/seraph-mosaic-in-nea-moni.jpg,80085,religious painting,,2019,6,0
11,173,Alberto Sotio,saint-matthew-nea-moni,https://uploads8.wikiart.org/00213/images/byzantine-mosaics/saint-matthew-nea-moni.jpg!Large.jpg,41813,religious painting,Prophet,2019,9,0
15,174,Ambrogio Lorenzetti,meister-der-nea-moni-kirche-in-chios-004,https://uploads8.wikiart.org/00213/images/byzantine-mosaics/meister-der-nea-moni-kirche-in-chios-004.jpg!Large.jpg,85710,religious painting,"Holyplaces, Outerwear, Prophet",2021,9,0
32,175,Giovanni da Milano,saint-mark-nea-moni,https://uploads5.wikiart.org/00213/images/byzantine-mosaics/saint-mark-nea-moni.jpg!Large.jpg,69301,religious painting,"Prophet, History",2018,7,0
23,176,Bartolome Bermejo,meister-der-nea-moni-kirche-in-chios-005,https://uploads8.wikiart.org/00213/images/byzantine-mosaics/meister-der-nea-moni-kirche-in-chios-005.jpg!Large.jpg,99420,religious painting,,2021,2,0
45,177,Filippo Lippi,meister-der-nea-moni-kirche-in-chios-003,https://uploads8.wikiart.org/00213/images/byzantine-mosaics/meister-der-nea-moni-kirche-in-chios-003.jpg!Large.jpg,10283,religious painting,,2021,2,1
18,178,Master Francke,meister-der-nea-moni-kirche-in-chios-002,https://uploads8.wikiart.org/00213/images/byzantine-mosaics/meister-der-nea-moni-kirche-in-chios-002.jpg!Large.jpg,72333,religious painting,"Textile, Prophet",2018,3,0
47,179,Domenico Veneziano,meister-der-nea-moni-kirche-in-chios-001,https://uploads8.wikiart.org/00213/images/byzantine-mosaics/meister-der-nea-moni-kirche-in-chios-001.jpg!Large.jpg,66927,religious painting,Prophet,2018,7,0
10,180,Nicholas of Verdun,maximus-the-confessor-mosaic,https://uploads5.wikiart.org/00213/images/byzantine-mosaics/maximus-the-confessor-mosaic.jpg!Large.jpg,64815,religious painting,History,2018,8,0
40,181,Fra Angelico,ss-of-judas-mosaic-in-nea-moni,https://uploads0.wikiart.org/00213/images/byzantine-mosaics/kiss-of-judas-mosaic-in-nea-moni.jpg!Large.jpg,100000,religious painting,"History, Prophet, Middleages",2018,6,0
5,182,Ende,ephrem-the-syrian-mosaic-in-nea-moni,https://uploads4.wikiart.org/00213/images/byzantine-mosaics/ephrem-the-syrian-mosaic-in-nea-moni.jpg!Large.jpg,69440,religious painting,"History, Prophet",2021,8,0
46,183,Lo Scheggia,descent-from-the-cross-nea-moni,https://uploads8.wikiart.org/00213/images/byzantine-mosaics/descent-from-the-cross-nea-moni.jpg!Large.jpg,65469,religious painting,"Religiousitem, Holyplaces, Prophet",2019,7,0
45,184,Filippo Lippi,baptism-mosaic-in-nea-moni,https://uploads3.wikiart.org/00213/images/byzantine-mosaics/baptism-mosaic-in-nea-moni.jpg!Large.jpg,78762,religious painting,"Holyplaces, Byzantinearchitecture, Dome",2020,10,0
9,185,Herrad of Landsberg,arrest-of-jesus-mosaic-in-nea-moni-detail,https://uploads8.wikiart.org/00213/images/byzantine-mosaics/arrest-of-jesus-mosaic-in-nea-moni-detail.jpg,78373,religious painting,"History, Middleages, Ancienthistory",2018,6,0
12,186,Claricia,archangel-michael-nea-moni,https://uploads3.wikiart.org/00213/images/byzantine-mosaics/archangel-michael-nea-moni.jpg!Large.jpg,32227,religious painting,"History, Prophet",2018,6,1
20,187,Álvaro Pires de Évora,archangel-gabriel-nea-moni,https://uploads3.wikiart.org/00213/images/byzantine-mosaics/archangel-gabriel-nea-moni.jpg!Large.jpg,17753,religious painting,,2018,9,1
3,188,Andrei Rublev,feet-washing-nea-moni,https://uploads7.wikiart.org/00213/images/byzantine-mosaics/feet-washing-nea-moni.jpg!Large.jpg,53840,religious painting,,2018,2,0
49,189,Nuno Gonçalves,euthymius-the-great-mosaic-in-nea-moni,https://uploads6.wikiart.org/00213/images/byzantine-mosaics/euthymius-the-great-mosaic-in-nea-moni.jpg!Large.jpg,62250,religious painting,Prophet,2020,3,0
39,190,Il Sassetta (Stefano di Giovanni),agony-in-the-garden-detail,https://uploads3.wikiart.org/00213/images/byzantine-mosaics/agony-in-the-garden-detail.jpg!Large.jpg,77138,religious painting,,2020,2,0
2,191,Orthodox Icons,int-demetrius-solunsky-1113,https://uploads6.wikiart.org/00211/images/byzantine-mosaics/saint-demetrius-solunsky-1113.jpg!Large.jpg,99629,religious painting,History,2018,8,0
24,192,Hans Holbein the Elder,apostle-andrew-eucharist-cycle,https://uploads7.wikiart.org/00211/images/byzantine-mosaics/apostle-andrew-eucharist-cycle.jpg!Large.jpg,33784,religious painting,Prophet,2019,2,1
20,193,Álvaro Pires de Évora,st-john-eucharist-cycle,https://uploads0.wikiart.org/00211/images/byzantine-mosaics/st-john-eucharist-cycle.jpg!Large.jpg,34690,religious painting,Prophet,2020,10,1
32,194,Giovanni da Milano,judas-thaddaeus-eucharist-cycle,https://uploads8.wikiart.org/00211/images/byzantine-mosaics/judas-thaddaeus-eucharist-cycle.jpg!Large.jpg,46437,religious painting,Prophet,2018,1,0
6,195,Romanesque Architecture,eucharist-cycle-1,https://uploads3.wikiart.org/00211/images/byzantine-mosaics/eucharist-cycle-1.jpg!Large.jpg,76546,religious painting,,2018,1,0
26,196,Toros Roslin,archdeacon-stephan,https://uploads4.wikiart.org/00211/images/byzantine-mosaics/archdeacon-stephan.jpg!Large.jpg,37584,religious painting,,2020,2,1
1,197,Byzantine Mosaics,st-peter-eucharist-cycle,https://uploads1.wikiart.org/00211/images/byzantine-mosaics/st-peter-eucharist-cycle.jpg!Large.jpg,21999,religious painting,,2021,7,1
31,198,Paolo Veneziano,christ-and-st-paul-eucharist-cycle,https://uploads2.wikiart.org/00211/images/byzantine-mosaics/christ-and-st-paul-eucharist-cycle.jpg!Large.jpg,64548,religious painting,"Holyplaces, Prophet",2021,2,0
32,199,Giovanni da Milano,apostles-bartholomew-and-philip-eucharist-cycle,https://uploads6.wikiart.org/00211/images/byzantine-mosaics/apostles-bartholomew-and-philip-eucharist-cycle.jpg!Large.jpg,65153,religious painting,Prophet,2020,7,0
43,200,Masaccio,eucharist-cycle,https://uploads1.wikiart.org/00211/images/byzantine-mosaics/eucharist-cycle.jpg!Large.jpg,70666,religious painting,Textile,2020,1,0
